R109D58F7	1 MNXM1@MNXC2 + 1 MNXM113@MNXC2 + 1 MNXM9@MNXC2 <-- 1 MNXM2@MNXC2 + 1 MNXM30@MNXC2	R_NDP3ex	MNXR101928	3.6.1.42;3.6.1.5;3.6.1.6	kegg:Purine metabolism;metacyc:RXN-14201;model:Nucleotide interconversion	rhea:22156;rhea:22157;rhea:22158;rhea:22159;bigg:NDP3;bigg:NDP3ex;bigg:NDP3g;bigg:R_NDP3;bigg:R_NDP3ex;bigg:R_NDP3g;deprecated:MNXR55751;kegg:R00328;metacyc:GUANOSINE-DIPHOSPHATASE-RXN;sabiork:339;seed:rxn00236
R10ADDA8D	1 MNXM1197@MNXC2 + 1 MNXM57@MNXC3 + 1 MNXM96530@MNXC3 <==> 1 MNXM1197@MNXC3 + 1 MNXM57@MNXC2 + 1 MNXM96530@MNXC2	R_r2335			model:Transport, extracellular	
R10B74042	1 MNXM150922@MNXC2 <-- 1 MNXM150922@MNXC3	R_HOCTDECCRNe			model:Unassigned	
R10BCDACC	1 MNXM27@MNXC2 + 1 MNXM492@MNXC2 --> 1 MNXM27@MNXC3 + 1 MNXM492@MNXC3	R_r2447	MNXR106295		model:Transport, extracellular	bigg:R_r2447;bigg:r2447
R10C2331E	1 MNXM12@MNXC3 + 1 MNXM793@MNXC3 <==> 1 MNXM21@MNXC3 + 1 MNXM90@MNXC3	R_CHAT	MNXR96666	2.3.1.6	kegg:Glycerophospholipid metabolism;model:Glycerophospholipid metabolism	rhea:18821;rhea:18822;rhea:18823;rhea:18824;bigg:CHAT;bigg:CHATn;bigg:R_CHAT;bigg:R_CHATn;deprecated:MNXR1140;kegg:R01023;metacyc:CHOLINE-O-ACETYLTRANSFERASE-RXN;reactome:R-BTA-264622;reactome:R-CEL-264622;reactome:R-CFA-264622;reactome:R-DME-264622;reactome:R-DRE-264622;reactome:R-GGA-264622;reactome:R-HSA-264622;reactome:R-MMU-264622;reactome:R-RNO-264622;reactome:R-SCE-264622;reactome:R-SSC-264622;reactome:R-TGU-264622;reactome:R-XTR-264622;sabiork:1312;seed:rxn00753
R10C53375	1 MNXM11771@MNXC17 + 1 MNXM2@MNXC17 --> 1 MNXM11772@MNXC17 + 1 MNXM143@MNXC17	R_GLCNACASE1ly	MNXR100189		model:Heparan sulfate degradation	bigg:GLCNACASE1ly;bigg:R_GLCNACASE1ly;deprecated:MNXR2652
R10CAB977	1 MNXM41007@MNXC2 <==> 1 MNXM41007@MNXC3	R_GALGALFUCFUCGALACGLCGALACGLCGAL14ACGLCGALGLUSIDEte			model:Transport, extracellular	
R10D72B29	1 MNXM231@MNXC2 + 1 MNXM27@MNXC3 + 1 MNXM55@MNXC3 <-- 1 MNXM231@MNXC3 + 1 MNXM27@MNXC2 + 1 MNXM55@MNXC2	R_r1806	MNXR105728		model:Transport, extracellular	bigg:R_r1806;bigg:r1806
R10DA3E48	1 MNXM123@MNXC3 + 1 MNXM53@MNXC3 --> 1 MNXM2@MNXC3 + 1 MNXM319@MNXC3	R_CYSTS	MNXR97019	4.2.1.22	kegg:Biosynthesis of amino acids;kegg:Biosynthesis of antibiotics;kegg:Cysteine and methionine metabolism;kegg:Glycine, serine and threonine metabolism;kegg:Metabolic pathways;metacyc:L-cysteine biosynthesis III (from L-homocysteine);metacyc:L-cysteine biosynthesis VI (from L-methionine);metacyc:L-homocysteine and L-cysteine interconversion;model:Methionine and cysteine metabolism	rhea:10112;rhea:10113;rhea:10114;rhea:10115;bigg:CYSTS;bigg:R_CYSTS;deprecated:MNXR1363;deprecated:MNXR138197;deprecated:MNXR68615;kegg:R01290;metacyc:CYSTATHIONINE-BETA-SYNTHASE-RXN;reactome:R-BTA-1614524;reactome:R-CEL-1614524;reactome:R-CFA-1614524;reactome:R-DDI-1614524;reactome:R-DME-1614524;reactome:R-DRE-1614524;reactome:R-GGA-1614524;reactome:R-HSA-1614524;reactome:R-MMU-1614524;reactome:R-RNO-1614524;reactome:R-SCE-1614524;reactome:R-TGU-1614524;reactome:R-XTR-1614524;sabiork:1505
R10DF1511	1 MNXM353@MNXC2 + 1 MNXM76@MNXC3 <==> 1 MNXM353@MNXC3 + 1 MNXM76@MNXC2	R_r1633	MNXR105579		model:Transport, extracellular	bigg:R_r1633;bigg:r1633
R10E00C59	1 MNXM11781@MNXC15 + 2 MNXM49@MNXC15 --> 2 MNXM1@MNXC15 + 1 MNXM11782@MNXC15 + 2 MNXM45@MNXC15	R_S2T4g	MNXR104158		model:Chondroitin synthesis	bigg:R_S2T4g;bigg:S2T4g;deprecated:MNXR4684
R10E848C1	1 MNXM3210@MNXC2 --> 1 MNXM3210@BOUNDARY	R_EX_adprbp_LPAREN_e_RPAREN_			model:Exchange/demand reaction	
R10EBC1D6	1 MNXM358@MNXC11 <==> 1 MNXM358@MNXC3	R_ESTRADIOLtr	MNXR97955		model:Transport, endoplasmic reticular	bigg:ESTRADIOLt;bigg:ESTRADIOLtr;bigg:EX_estradiol_e;bigg:R_ESTRADIOLt;bigg:R_ESTRADIOLtr;bigg:R_EX_estradiol_e;deprecated:MNXR138266;deprecated:MNXR138290;deprecated:MNXR1909;deprecated:MNXR98454
R10F91056	1 MNXM61016@MNXC2 <-- 1 MNXM61016@MNXC3	R_C3DCe			model:Unassigned	
R11029C44	1 MNXM12@MNXC4 + 1 MNXM9141@MNXC4 --> 1 MNXM1512@MNXC4 + 1 MNXM173@MNXC4	R_TETTET6CPT2			model:Fatty acid oxidation	
R111F26C9	1 MNXM534@MNXC2 --> 1 MNXM534@MNXC3	R_r1512	MNXR96262		model:Transport, extracellular	bigg:BILIRUBtr;bigg:EX_bilirub_e;bigg:R_BILIRUBtr;bigg:R_EX_bilirub_e;bigg:R_r1512;bigg:r1512;deprecated:MNXR958;deprecated:MNXR98300;reactome:R-HSA-189381
R115178B9	1 MNXM20@MNXC4 + 1 MNXM42@MNXC4 <==> 1 MNXM46@MNXC4 + 1 MNXM89557@MNXC4	R_ASPTAm	MNXR96079	2.6.1.1	kegg:2-Oxocarboxylic acid metabolism;kegg:Alanine, aspartate and glutamate metabolism;kegg:Arginine biosynthesis;kegg:Biosynthesis of amino acids;kegg:Biosynthesis of antibiotics;kegg:Biosynthesis of secondary metabolites;kegg:Carbon fixation in photosynthetic organisms;kegg:Carbon metabolism;kegg:Metabolic pathways;kegg:Microbial metabolism in diverse environments;metacyc:C4 photosynthetic carbon assimilation cycle, NAD-ME type;metacyc:C4 photosynthetic carbon assimilation cycle, PEPCK type;metacyc:L-asparagine degradation III (mammalian);metacyc:L-aspartate biosynthesis;metacyc:L-aspartate degradation I;metacyc:L-aspartate degradation II;metacyc:L-glutamate degradation II;metacyc:anaerobic energy metabolism (invertebrates, cytosol);metacyc:partial TCA cycle (obligate autotrophs);model:Alanine and aspartate metabolism;seed:Glutamine,_Glutamate,_Aspartate_and_Asparagine_Biosynthesis;seed:Glutamine,_Glutamate,_Aspartate_and_Asparagine_Biosynthesis/Aspartate_to_Asparagine;seed:Glutamine,_Glutamate,_Aspartate_and_Asparagine_Biosynthesis/Fumarate_to_Aspartate;seed:Glutamine,_Glutamate,_Aspartate_and_Asparagine_Biosynthesis/Glutamate_racemase;seed:Glutamine,_Glutamate,_Aspartate_and_Asparagine_Biosynthesis/Oxaloacetate_to_Aspartate;seed:Glutamine,_Glutamate,_Aspartate_and_Asparagine_Biosynthesis/Oxoglutarate_to_Glutamate;seed:Threonine_and_Homoserine_Biosynthesis;seed:Threonine_and_Homoserine_Biosynthesis/Aspartate_to_Homoserine;seed:Threonine_and_Homoserine_Biosynthesis/Homoserine_to_Threonine;seed:Threonine_and_Homoserine_Biosynthesis/Oxaloacetate_to_Homoserine	rhea:21824;rhea:21825;rhea:21826;rhea:21827;bigg:ASPATh;bigg:ASPTA;bigg:ASPTAm;bigg:ASPTAp;bigg:R_ASPATh;bigg:R_ASPTA;bigg:R_ASPTAm;bigg:R_ASPTAp;deprecated:MNXR32641;kegg:R00355;metacyc:ASPAMINOTRANS-RXN;metacyc:RXN-13697;reactome:R-ATH-70596;reactome:R-ATH-70613;reactome:R-BTA-70581;reactome:R-BTA-70592;reactome:R-BTA-70596;reactome:R-BTA-70613;reactome:R-CEL-70581;reactome:R-CEL-70592;reactome:R-CEL-70596;reactome:R-CEL-70613;reactome:R-CFA-70581;reactome:R-CFA-70592;reactome:R-CFA-70596;reactome:R-CFA-70613;reactome:R-DDI-70596;reactome:R-DDI-70613;reactome:R-DME-70581;reactome:R-DME-70592;reactome:R-DME-70596;reactome:R-DME-70613;reactome:R-DRE-70581;reactome:R-DRE-70592;reactome:R-DRE-70596;reactome:R-DRE-70613;reactome:R-GGA-372559;reactome:R-GGA-372564;reactome:R-GGA-372717;reactome:R-GGA-372719;reactome:R-GGA-70581;reactome:R-GGA-70592;reactome:R-GGA-70596;reactome:R-GGA-70613;reactome:R-HSA-70581;reactome:R-HSA-70592;reactome:R-HSA-70596;reactome:R-HSA-70613;reactome:R-MMU-70581;reactome:R-MMU-70592;reactome:R-MMU-70596;reactome:R-MMU-70613;reactome:R-OSA-70596;reactome:R-OSA-70613;reactome:R-PFA-70581;reactome:R-PFA-70592;reactome:R-PFA-70596;reactome:R-PFA-70613;reactome:R-RNO-70581;reactome:R-RNO-70592;reactome:R-RNO-70596;reactome:R-RNO-70613;reactome:R-SCE-70581;reactome:R-SCE-70592;reactome:R-SCE-70596;reactome:R-SCE-70613;reactome:R-SPO-70581;reactome:R-SPO-70592;reactome:R-SPO-70596;reactome:R-SPO-70613;reactome:R-SSC-70581;reactome:R-SSC-70592;reactome:R-SSC-70596;reactome:R-SSC-70613;reactome:R-TGU-70581;reactome:R-TGU-70592;reactome:R-TGU-70596;reactome:R-TGU-70613;reactome:R-XTR-70581;reactome:R-XTR-70592;reactome:R-XTR-70596;reactome:R-XTR-70613;sabiork:825;seed:rxn00260
R115D4512	1 MNXM58018@MNXC2 --> 1 MNXM58018@BOUNDARY	R_EX_HC00229_LPAREN_e_RPAREN_	MNXR142884		model:Exchange/demand reaction	bigg:EX_HC00229_e;bigg:R_EX_HC00229_e;deprecated:MNXR98135
R11608C2D	1 MNXM162248@MNXC2 + 1 MNXM886@MNXC3 + 1 MNXM96530@MNXC2 <==> 1 MNXM162248@MNXC3 + 1 MNXM886@MNXC2 + 1 MNXM96530@MNXC3	R_r2168			model:Transport, extracellular	
R1166B47A	1 MNXM162247@MNXC2 + 1 MNXM2868@MNXC3 + 1 MNXM96530@MNXC2 <==> 1 MNXM162247@MNXC3 + 1 MNXM2868@MNXC2 + 1 MNXM96530@MNXC3	R_r2170			model:Transport, extracellular	
R116F103D	1 MNXM1226@MNXC3 + 1 MNXM4@MNXC3 <==> 1 MNXM1@MNXC3 + 1 MNXM726@MNXC3	R_r0539	MNXR107528	1.13.11.19	kegg:Metabolic pathways;kegg:Taurine and hypotaurine metabolism;metacyc:taurine biosynthesis;model:Taurine and hypotaurine metabolism	rhea:14409;rhea:14410;rhea:14411;rhea:14412;deprecated:MNXR1342;deprecated:MNXR65984;kegg:R02467;metacyc:CYSTEAMINE-DIOXYGENASE-RXN;reactome:R-ATH-6814153;reactome:R-BTA-6814153;reactome:R-CEL-6814153;reactome:R-CFA-6814153;reactome:R-DDI-6814153;reactome:R-DME-6814153;reactome:R-DRE-6814153;reactome:R-GGA-6814153;reactome:R-HSA-6814153;reactome:R-MMU-6814153;reactome:R-OSA-6814153;reactome:R-SSC-6814153;reactome:R-XTR-6814153;seed:rxn01785
R11744F83	1 MNXM1@MNXC3 + 1 MNXM105630@MNXC3 + 1 MNXM1214@MNXC3 --> 1 MNXM23@MNXC3 + 1 MNXM323@MNXC3	R_r0595	MNXR107950	2.8.1.2	kegg:Cysteine and methionine metabolism;kegg:Metabolic pathways;model:Cysteine Metabolism	deprecated:MNXR5885;deprecated:MNXR70329;kegg:R03105;seed:rxn02229
R1178B99A	1 MNXM1527@MNXC3 + 1 MNXM2@MNXC3 + 1 MNXM8@MNXC3 --> 2 MNXM1@MNXC3 + 1 MNXM10@MNXC3 + 1 MNXM2083@MNXC3	R_NABTNO	MNXR101805	1.2.1.3	kegg:Arginine and proline metabolism;kegg:Metabolic pathways;metacyc:putrescine degradation III;model:Arginine and Proline Metabolism	rhea:31231;rhea:31232;rhea:31233;rhea:31234;bigg:NABTNO;bigg:NABTNOm;bigg:R_NABTNO;bigg:R_NABTNOm;deprecated:MNXR3689;kegg:R05050;metacyc:RXN-37;sabiork:4679;seed:rxn03423
R11947305	1 MNXM1633@MNXC4 + 1 MNXM2@MNXC4 + 1 MNXM8@MNXC4 <==> 2 MNXM1@MNXC4 + 1 MNXM10@MNXC4 + 1 MNXM3473@MNXC4	R_r0752	MNXR109188	1.2.1.3;1.2.1.5	kegg:Metabolic pathways;kegg:Tyrosine metabolism;metacyc:noradrenaline and adrenaline degradation;model:Unassigned	deprecated:MNXR117;deprecated:MNXR68156;kegg:R04882;metacyc:RXN-10912;sabiork:11478;seed:rxn03335
R1195710D	1 MNXM12@MNXC4 + 1 MNXM1747@MNXC4 + 1 MNXM3@MNXC4 --> 1 MNXM1671@MNXC4 + 1 MNXM7@MNXC4 + 1 MNXM9@MNXC4	R_ITCOALm	MNXR100884	6.2.1.5	kegg:C5-Branched dibasic acid metabolism;model:C5-branched dibasic acid metabolism	bigg:ITCOALm;bigg:R_ITCOALm;deprecated:MNXR3139;kegg:R02404;seed:rxn01731
R119B00D	1 MNXM12@MNXC3 + 1 MNXMK0027@MNXC3 <==> 1 MNXM173@MNXC3 + 1 MNXMK0026@MNXC3	R_C141OHc			model:Unassigned	
R11A22F1B	1 MNXM56437@MNXC2 <-- 1 MNXM56437@MNXC3	R_C6CRNe			model:Unassigned	
R11A3BDE3	1 MNXM9170@MNXC2 --> 1 MNXM9170@BOUNDARY	R_EX_tag_hs_LPAREN_e_RPAREN_	MNXR104712		model:Exchange/demand reaction	bigg:EX_tag_hs_e;bigg:R_EX_tag_hs_e;bigg:R_TAGt;bigg:TAGt;deprecated:MNXR82638;deprecated:MNXR98953
R11A5B4DE	1 MNXM1214@MNXC4 + 1 MNXM254@MNXC4 --> 1 MNXM1@MNXC4 + 1 MNXM23@MNXC4 + 1 MNXM762@MNXC4	R_GeTPRA_R03106_m	MNXR138585	2.8.1.2	metacyc:L-cysteine degradation III;model:Cysteine and methionine metabolism;model:Metabolic pathways	rhea:21740;rhea:21741;rhea:21742;rhea:21743;bigg:MCPST;bigg:R_MCPST;deprecated:MNXR101422;deprecated:MNXR3449;deprecated:MNXR69413;kegg:R03106;metacyc:MERCAPYSTRANS-RXN;sabiork:2944;seed:rxn02230
R11B413D0	2 MNXM1@MNXC4 + 1 MNXM7@MNXC4 + 1 MNXM89955@MNXC4 + 1 MNXM9@MNXC4 <-- 1 MNXM3@MNXC4 + 1 MNXM86@MNXC4 + 1 MNXM96530@MNXC4	R_PPCOACm			model:Valine, leucine, and isoleucine metabolism	
R11BFD445	1 MNXM115@MNXC11 + 1 MNXM9024@MNXC11 --> 1 MNXM5386@MNXC11 + 1 MNXM59@MNXC11	R_H6_ETer	MNXR100525		model:Phosphatidylinositol phosphate metabolism	bigg:H6_ETer;bigg:R_H6_ETer
R11C7A765	1 MNXM162248@MNXC2 + 1 MNXM96530@MNXC2 + 1 MNXM991@MNXC3 <==> 1 MNXM162248@MNXC3 + 1 MNXM96530@MNXC3 + 1 MNXM991@MNXC2	R_r2229			model:Transport, extracellular	
R11D0C6BF	1 MNXM11981@MNXC17 + 1 MNXM2@MNXC17 --> 1 MNXM143@MNXC17 + 1 MNXM8785@MNXC17	R_NACHEX11ly	MNXR101810		model:Keratan sulfate degradation	bigg:NACHEX11ly;bigg:R_NACHEX11ly;deprecated:MNXR3693
R11D4237E	1 MNXM1@MNXC11 + 1 MNXM375@MNXC11 + 1 MNXM58@MNXC11 <-- 1 MNXM2@MNXC11 + 1 MNXM991@MNXC11	R_STS1r	MNXR104605	3.1.6.2	kegg:Steroid hormone biosynthesis;model:Steroid metabolism	rhea:19873;rhea:19874;rhea:19875;rhea:19876;bigg:R_STS1;bigg:R_STS1r;bigg:STS1;bigg:STS1r;deprecated:MNXR139193;deprecated:MNXR140998;deprecated:MNXR141104;deprecated:MNXR38070;deprecated:MNXR4940;deprecated:MNXR79618;kegg:R03404;metacyc:STERYL-SULFATASE-RXN;reactome:R-BTA-1606839;reactome:R-CEL-1606839;reactome:R-CFA-1606839;reactome:R-DRE-1606839;reactome:R-GGA-1606839;reactome:R-HSA-1606839;reactome:R-RNO-1606839;reactome:R-SPO-1606839;reactome:R-SSC-1606839;reactome:R-TGU-1606839;reactome:R-XTR-1606839;seed:rxn02444
R11D74BF0	1 MNXM11430@MNXC13 + 1 MNXM12@MNXC13 + 1 MNXM2@MNXC13 + 1 MNXM4@MNXC13 + 1 MNXM8@MNXC13 --> 1 MNXM1@MNXC13 + 1 MNXM10@MNXC13 + 1 MNXM11852@MNXC13 + 1 MNXM21@MNXC13 + 1 MNXM22@MNXC13	R_FAOXC221C201x			model:Unassigned	
R11E7A7D3	1 MNXM400@MNXC2 --> 1 MNXM400@BOUNDARY	R_EX_creat_LPAREN_e_RPAREN_			model:Exchange/demand reaction	
R1212F4AE	1 MNXM8628@MNXC2 <==> 1 MNXM8628@MNXC3	R_GALGALGALTHCRMte	MNXR99972		model:Transport, extracellular	bigg:EX_galgalgalthcrm_hs_e;bigg:GALGALGALTHCRMte;bigg:GALGALGALTHCRMtg;bigg:R_EX_galgalgalthcrm_hs_e;bigg:R_GALGALGALTHCRMte;bigg:R_GALGALGALTHCRMtg;deprecated:MNXR2511;deprecated:MNXR98549
R12180281	1 MNXM344@MNXC3 <==> 1 MNXM344@MNXC6	R_DGTPtn	MNXR97328		model:Transport, nuclear	bigg:DGTPtm_cho;bigg:DGTPtn;bigg:DM_dgtp_m;bigg:DM_dgtp_n;bigg:EX_dgtp_e;bigg:R_DGTPtm_cho;bigg:R_DGTPtn;bigg:R_DM_dgtp_m;bigg:R_DM_dgtp_n;bigg:R_EX_dgtp_e;deprecated:MNXR1530;deprecated:MNXR97576;seed:rxn12648
R121989DB	1 MNXM1@MNXC3 + 1 MNXM125@MNXC3 + 1 MNXM7@MNXC3 <-- 1 MNXM3@MNXC3 + 1 MNXM334@MNXC3	R_INSK	MNXR100845	2.7.1.73	kegg:Purine metabolism;metacyc:adenine and adenosine salvage V;model:Purine synthesis;seed:Purine_conversions;seed:Purine_conversions/AMP_to_ADP;seed:Purine_conversions/Adenine_to_AMP;seed:Purine_conversions/GDP_to_GTP;seed:Purine_conversions/GMP_to_GDP;seed:Purine_conversions/GMP_to_Guanine;seed:Purine_conversions/IMP_to_AMP;seed:Purine_conversions/IMP_to_Hypoxanthine;seed:Purine_conversions/dADP_to_dAMP;seed:Purine_conversions/dGDP_to_dGMP	rhea:21140;rhea:21141;rhea:21142;rhea:21143;bigg:INSK;bigg:INSKm;bigg:R_INSK;bigg:R_INSKm;deprecated:MNXR3111;kegg:R01131;metacyc:INOSINEKIN-RXN;seed:rxn00835
R121FF814	1 MNXM16@MNXC11 <==> 1 MNXM16@MNXC3	R_AMETr	MNXR95809		model:Transport, endoplasmic reticular	bigg:AMETr;bigg:AMETtg;bigg:AMETtm;bigg:AMETtn;bigg:EX_amet_e;bigg:R_AMETr;bigg:R_AMETtg;bigg:R_AMETtm;bigg:R_AMETtn;bigg:R_EX_amet_e;deprecated:MNXR702;deprecated:MNXR98263;sabiork:13614;seed:rxn09784;seed:rxn09826
R12352220	1 MNXM1@MNXC3 + 1 MNXM12@MNXC3 + 1 MNXM1560@MNXC3 <==> 1 MNXM29@MNXC3 + 1 MNXM431@MNXC3	R_r0629	MNXR108368	2.3.1.65	kegg:Metabolic pathways;kegg:Primary bile acid biosynthesis;metacyc:bile acid biosynthesis, neutral pathway;model:Bile acid synthesis	rhea:14001;rhea:14002;rhea:14003;rhea:14004;deprecated:MNXR929;kegg:R03718;metacyc:GLYCINE-N-CHOLOYLTRANSFERASE-RXN;sabiork:3479;seed:rxn02638
